Vuosi;Kk;Pv;Klo;RH;C
2020;10;23;18:50;82;1,4
2020;10;23;19:00;80;1,6
2020;10;23;19:10;81;1,5
2020;10;23;19:20;82;1,6
2020;10;23;19:30;84;1,5
2020;10;23;19:40;84;1,3
2020;10;23;19:50;82;1,2
2020;10;23;20:00;82;1,1
2020;10;23;20:10;83;1
2020;10;23;20:20;80;0,9
2020;10;23;20:30;83;0,7
2020;10;23;20:40;82;0,6
2020;10;23;20:50;82;0,6
2020;10;23;21:00;83;0,6
2020;10;23;21:10;85;0,5
2020;10;23;21:20;86;0,4
2020;10;23;21:30;83;0,3
2020;10;23;21:40;83;0,3
2020;10;23;21:50;82;0,2
2020;10;23;22:00;83;0,2
2020;10;23;22:10;84;0,1
2020;10;23;22:20;86;-0,2
2020;10;23;22:30;87;-0,3
2020;10;23;22:40;89;-0,6
2020;10;23;22:50;90;-0,7
2020;10;23;23:00;89;-0,9
2020;10;23;23:10;90;-1,2
2020;10;23;23:20;90;-1
2020;10;23;23:30;90;-1,1
2020;10;23;23:40;93;-1,3
2020;10;23;23:50;93;-1,2
2020;10;24;0:00;92;-1,2
2020;10;24;0:10;93;-1
2020;10;24;0:20;93;-1,1
2020;10;24;0:30;94;-1,1
2020;10;24;0:40;96;-1,4
2020;10;24;0:50;96;-1,5
2020;10;24;1:00;96;-1,5
2020;10;24;1:10;97;-1,6
2020;10;24;1:20;97;-1,8
2020;10;24;1:30;97;-1,9
2020;10;24;1:40;97;-2
2020;10;24;1:50;97;-2
2020;10;24;2:00;97;-1,9
2020;10;24;2:10;97;-1,8
2020;10;24;2:20;97;-2
2020;10;24;2:30;97;-2,1
2020;10;24;2:40;97;-1,8
2020;10;24;2:50;97;-1,9
2020;10;24;3:00;97;-1,9
2020;10;24;3:10;98;-2,2
2020;10;24;3:20;98;-1,8
2020;10;24;3:30;98;-1,6
2020;10;24;3:40;97;-1,8
2020;10;24;3:50;97;-1,8
2020;10;24;4:00;99;-2,3
2020;10;24;4:10;99;-2,4
2020;10;24;4:20;99;-2,4
2020;10;24;4:30;99;-2,2
2020;10;24;4:40;99;-2,1
2020;10;24;4:50;99;-2,1
2020;10;24;5:00;100;-2,1
2020;10;24;5:10;100;-2
2020;10;24;5:20;100;-1,9
2020;10;24;5:30;100;-1,8
2020;10;24;5:40;100;-1,7
2020;10;24;5:50;100;-1,5
2020;10;24;6:00;100;-1,5
2020;10;24;6:10;100;-1,5
2020;10;24;6:20;100;-1,5
2020;10;24;6:30;100;-1,4
2020;10;24;6:40;100;-1,4
2020;10;24;6:50;100;-1,3
2020;10;24;7:00;100;-1,3
2020;10;24;7:10;100;-1,3
2020;10;24;7:20;100;-1,2
2020;10;24;7:30;99;-1,1
2020;10;24;7:40;99;-1
2020;10;24;7:50;99;-0,8
2020;10;24;8:00;99;-0,6
2020;10;24;8:10;99;-0,5
2020;10;24;8:20;99;-0,4
2020;10;24;8:30;99;-0,2
2020;10;24;8:40;98;-0,1
2020;10;24;8:50;100;0
2020;10;24;9:00;98;0,1
2020;10;24;9:10;97;0,5
2020;10;24;9:20;97;0,8
2020;10;24;9:30;94;0,9
2020;10;24;9:40;94;1,1
2020;10;24;9:50;92;1,2
2020;10;24;10:00;90;1,4
2020;10;24;10:10;90;1,6
2020;10;24;10:20;87;1,6
2020;10;24;10:30;88;1,7
2020;10;24;10:40;86;1,8
2020;10;24;10:50;85;2,1
2020;10;24;11:00;85;2,3
2020;10;24;11:10;85;2,5
2020;10;24;11:20;83;2,5
2020;10;24;11:30;83;2,6
2020;10;24;11:40;82;2,7
2020;10;24;11:50;80;2,8
2020;10;24;12:00;80;2,8
2020;10;24;12:10;79;3
2020;10;24;12:20;80;3
2020;10;24;12:30;80;2,9
2020;10;24;12:40;80;2,9
2020;10;24;12:50;80;2,9
2020;10;24;13:00;81;2,9
2020;10;24;13:10;80;2,9
2020;10;24;13:20;81;2,9
2020;10;24;13:30;80;2,8
2020;10;24;13:40;81;2,6
2020;10;24;13:50;80;2,4
2020;10;24;14:00;80;2,4
2020;10;24;14:10;80;2,2
2020;10;24;14:20;76;2,5
2020;10;24;14:30;80;2,1
2020;10;24;14:40;84;1,5
2020;10;24;14:50;86;1,2
2020;10;24;15:00;88;0,2
2020;10;24;15:10;90;-0,5
2020;10;24;15:20;96;-0,8
2020;10;24;15:30;92;-0,3
2020;10;24;15:40;95;-1
2020;10;24;15:50;92;-0,4
2020;10;24;16:00;93;-0,6
2020;10;24;16:10;94;-0,9
2020;10;24;16:20;90;-0,6
2020;10;24;16:30;93;-1
2020;10;24;16:40;95;-1,2
2020;10;24;16:50;96;-1,1
2020;10;24;17:00;96;-1,6
2020;10;24;17:10;95;-1,4
2020;10;24;17:20;95;-1,4
2020;10;24;17:30;95;-1,2
2020;10;24;17:40;95;-1,2
2020;10;24;17:50;96;-1,3
2020;10;24;18:00;96;-1,2
2020;10;24;18:10;97;-1,5
2020;10;24;18:20;96;-1,6
2020;10;24;18:30;95;-1,4
2020;10;24;18:40;94;-1,4
2020;10;24;18:50;94;-1,2
2020;10;24;19:00;94;-1,5
2020;10;24;19:10;95;-1,4
2020;10;24;19:20;94;-0,9
2020;10;24;19:30;91;-0,6
2020;10;24;19:40;91;-0,7
2020;10;24;19:50;91;-0,9
2020;10;24;20:00;85;0,4
2020;10;24;20:10;89;-0,4
2020;10;24;20:20;88;-0,5
2020;10;24;20:30;77;1,8
2020;10;24;20:40;76;2
2020;10;24;20:50;74;2,2
2020;10;24;21:00;85;0,7
2020;10;24;21:10;91;-0,4
2020;10;24;21:20;83;0,9
2020;10;24;21:30;87;0,2
2020;10;24;21:40;90;-0,5
2020;10;24;21:50;93;-0,7
2020;10;24;22:00;94;-1,3
2020;10;24;22:10;96;-1,1
2020;10;24;22:20;93;-0,8
2020;10;24;22:30;94;-1,6
2020;10;24;22:40;93;-0,5
2020;10;24;22:50;94;-1,1
2020;10;24;23:00;93;-0,5
2020;10;24;23:10;95;-1,5
2020;10;24;23:20;96;-1,7
2020;10;24;23:30;96;-1,8
2020;10;24;23:40;95;-2
2020;10;24;23:50;96;-1,4
2020;10;25;0:00;96;-1,4
2020;10;25;0:10;99;-2,1
2020;10;25;0:20;97;-2,5
2020;10;25;0:30;97;-2,1
2020;10;25;0:40;95;-2,4
2020;10;25;0:50;96;-2,4
2020;10;25;1:00;98;-1,4
2020;10;25;1:10;96;-0,8
2020;10;25;1:20;95;-1,3
2020;10;25;1:30;97;-0,7
2020;10;25;1:40;95;-0,8
2020;10;25;1:50;96;-0,6
2020;10;25;2:00;97;-0,6
2020;10;25;2:10;95;-0,4
2020;10;25;2:20;97;-0,7
2020;10;25;2:30;98;-0,8
2020;10;25;2:40;98;-0,9
2020;10;25;2:50;98;-1,1
2020;10;25;3:00;98;-1
2020;10;25;3:10;100;-0,9
2020;10;25;3:20;96;-1,6
2020;10;25;3:30;99;-1,7
2020;10;25;3:40;99;-1,6
2020;10;25;3:50;98;-2,2
2020;10;25;4:00;99;-2,5
2020;10;25;4:10;99;-2,6
2020;10;25;4:20;99;-2,6
2020;10;25;4:30;100;-2,2
2020;10;25;4:40;100;-2,3
2020;10;25;4:50;97;-3,2
2020;10;25;5:00;100;-3,4
2020;10;25;5:10;96;-3,9
2020;10;25;5:20;99;-3,2
2020;10;25;5:30;100;-2,4
2020;10;25;5:40;100;-2
2020;10;25;5:50;100;-1,5
2020;10;25;6:00;100;-0,5
2020;10;25;6:10;99;-1,4
2020;10;25;6:20;93;-2
2020;10;25;6:30;98;-1,9
2020;10;25;6:40;97;-1,1
2020;10;25;6:50;94;-0,1
2020;10;25;7:00;95;-0,1
2020;10;25;7:10;99;-0,6
2020;10;25;7:20;100;-0,4
2020;10;25;7:30;99;0,5
2020;10;25;7:40;98;1,5
2020;10;25;7:50;95;2,1
2020;10;25;8:00;88;3,2
2020;10;25;8:10;88;3,6
2020;10;25;8:20;86;4
2020;10;25;8:30;90;3,8
2020;10;25;8:40;87;3,6
2020;10;25;8:50;84;4,3
2020;10;25;9:00;79;4,8
2020;10;25;9:10;79;5
2020;10;25;9:20;83;4,2
2020;10;25;9:30;81;4,5
2020;10;25;9:40;80;4,6
2020;10;25;9:50;78;4,9
2020;10;25;10:00;77;5,1
2020;10;25;10:10;75;4,9
2020;10;25;10:20;72;5,1
2020;10;25;10:30;73;4,9
2020;10;25;10:40;68;5,1
2020;10;25;10:50;64;5,2
2020;10;25;11:00;67;5
2020;10;25;11:10;66;5,4
2020;10;25;11:20;62;5,5
2020;10;25;11:30;66;5,2
2020;10;25;11:40;68;4,8
2020;10;25;11:50;68;4,6
2020;10;25;12:00;68;5,2
2020;10;25;12:10;70;5,2
2020;10;25;12:20;70;5,2
2020;10;25;12:30;69;5
2020;10;25;12:40;69;4,9
2020;10;25;12:50;70;4,9
2020;10;25;13:00;71;4,5
2020;10;25;13:10;73;4,4
2020;10;25;13:20;74;4,3
2020;10;25;13:30;74;4,3
2020;10;25;13:40;74;4,3
2020;10;25;13:50;75;4,2
2020;10;25;14:00;76;4,1
2020;10;25;14:10;77;4
2020;10;25;14:20;79;3,8
2020;10;25;14:30;78;3,8
2020;10;25;14:40;78;3,6
2020;10;25;14:50;81;3,3
2020;10;25;15:00;83;2,9
2020;10;25;15:10;82;3,1
2020;10;25;15:20;83;3,2
2020;10;25;15:30;81;3,4
2020;10;25;15:40;80;3,7
2020;10;25;15:50;84;3,3
2020;10;25;16:00;82;3,5
2020;10;25;16:10;83;3,5
2020;10;25;16:20;84;3,4
2020;10;25;16:30;83;3,4
2020;10;25;16:40;83;3,4
2020;10;25;16:50;84;3,5
2020;10;25;17:00;85;3,4
2020;10;25;17:10;85;3,5
2020;10;25;17:20;84;3,6
2020;10;25;17:30;85;3,5
2020;10;25;17:40;85;3,6
2020;10;25;17:50;84;3,7
2020;10;25;18:00;85;3,8
2020;10;25;18:10;84;3,7
2020;10;25;18:20;84;3,7
2020;10;25;18:30;84;3,7
2020;10;25;18:40;84;3,7
2020;10;25;18:50;84;3,9
2020;10;25;19:00;83;4
2020;10;25;19:10;83;4,1
2020;10;25;19:20;83;4,1
2020;10;25;19:30;84;4,2
2020;10;25;19:40;83;4,3
2020;10;25;19:50;84;4,3
2020;10;25;20:00;85;4,3
2020;10;25;20:10;85;4,2
2020;10;25;20:20;87;3,9
2020;10;25;20:30;88;3,9
2020;10;25;20:40;88;4
2020;10;25;20:50;88;4,3
2020;10;25;21:00;89;4,4
2020;10;25;21:10;89;4,5
2020;10;25;21:20;90;4,7
2020;10;25;21:30;91;4,8
2020;10;25;21:40;91;5
2020;10;25;21:50;91;5,2
2020;10;25;22:00;91;5,2
2020;10;25;22:10;92;5,2
2020;10;25;22:20;92;5,2
2020;10;25;22:30;92;5,3
2020;10;25;22:40;93;5,3
2020;10;25;22:50;93;5,4
2020;10;25;23:00;93;5,5
2020;10;25;23:10;94;5,5
2020;10;25;23:20;94;5,4
2020;10;25;23:30;95;5,4
2020;10;25;23:40;95;5,4
2020;10;25;23:50;96;5,5
2020;10;26;0:00;95;5,7
